formula,energy
Bi6Li2O40P12,-2.447931276261904
Nb12O42Ti6,-3.1862745860416664
Cu12F40Li4,-1.8027757188857143
H24F12Mg2O12Si2,-2.081907585310769
Cu4Li8O48P16,-2.4024601697932333
Na7O24Ti11,-3.119305426150793
Bi12O20Yb,-1.6916848186363644
As2Nb18O50,-2.922790507178572
Bi4Li6O24P6,-2.481169511071428
H60N14O24P6,-1.295934936859395
Bi6Li6O32P8,-2.4374052753296698
Cu2LiO4P,-1.8557852458928568
Cu12Li12O48P12,-2.137121623044218
F8Li4Rb4,-3.0199120981812073
Bi4Li6O24P6,-2.493159284571429
Li4O48P16Ti4,-2.6911219879298947
Li2O24P8Sb2,-2.4788936740873027
C16H64Cu4N40O8,-0.5438965258096969
Li12O32P8Sb4,-2.511155484413265
Cu2Li8O36P12,-2.501306770357143
Li4O48P12Ti8,-3.0335433187367724
Cu16Li16O64P16,-2.198540171020408
Cu4Li4O36P12,-2.3477791851913263
LiNbO24P6Sn3,-2.6082948416530605
Bi8Li12O48P12,-2.474221666196429
Ba2O8Pd4,-1.5294202428571424
Mo3S4Te4W,-0.6606046888541665
Cu4Li4O36P12,-2.4065567114413264
F2Nb10O24,-3.037940470621668
Bi4Li14O48P14,-2.589995247125
C4Cu4Li4O12,-1.6646905645833332
Li2O24P8Sb2,-2.4733579788095246
Li2Nb6O30Ti7,-3.1853804676481485
Bi6Li6O32P8,-2.4355897037912086
Li9O24P6Sb3,-2.5093474523299317
Cu2F10Li6,-2.6501925889944444
Bi4Li4O28P8,-2.498216372094156
Li2O22P6Sb4,-2.3955876785399157
B8Li8O24Sn4,-2.5219684764393944
Na5O8Ti3,-2.7390535296875003
Li4O28P8Sb4,-2.47651998823052
BiLiO7P2,-2.508920947094156
O20Sn4Ti6,-2.9117073975000003
H16Cu4Li4O16,-1.3346833156979998
Li4O28P8Sb4,-2.4371113132305195
Li8O32Ti15,-3.2641369287272726
Li4O28P8Sb4,-2.4468996205032467
Cu12F32Li8,-2.1909946990015383
Li2O24P8Sb2,-2.4729553632539685
Cu8F48Li24,-2.560835533464
Cu8Li8O48P16,-2.2864101078035715
Cu8O23Sr16,-2.436690077845745
Bi4Li12O32P8,-2.545899415663265
Bi3Li2O28P9,-2.4797082764115648
Li6O32P8Sb6,-2.4159355289835167
Cu4Li4O36P12,-2.366171839298469
Bi8Li4O24P4,-2.213635118464285
Cu8Li2O24P6,-1.9363583683214287
Li2O24Ti12,-3.377553356842105
Cu8Li8O16,-1.418848711875
Ba2O32Ti16,-3.5011309245333324
Ag4Hg10,0.0644493857142858
Na6O24Ti11,-3.1403846447154478
Cu20Na12O16,-1.0667416752083334
Li4O48P12Ti8,-3.0345605322089946
H12F20N4P4,-2.1052103261332853
Bi8Li12O48P12,-2.4749763045714293
Li2O48P14Sb8,-2.3920731925
B8La26O51,-3.725088235495098
C9Cu9Li9O27,-1.6292431939351852
Bi4Li4O18P4,-2.3758879567023814
Cu4Li4O26P8,-2.312716633801022
Li4O24Ti11,-3.300372843931625
Li4O32Ti15,-3.309723730392156
Mg5O30Ti13,-3.439565082795139
Bi2Li4O30P10,-2.5350508682375765
Bi4Li4O48P16,-2.5102344031150787
Bi4Li4O28P8,-2.5095696591396104
CuF7Li4,-2.6720788369441664
Li6O24P6Sb4,-2.4339530438214294
Mg4O30Ti14,-3.4331820912673607
O26P8Yb4,-2.838261949201128
BBi25O39,-1.606689434160257
Na8O60Ti28,-3.3469054427256943
Bi2Li2O24P8,-2.5111148910317453
Cu8Li8O48P16,-2.2853056283035706
Li6O32P8Sb6,-2.4361918847527475
H8K12O40Si12Tb4,-2.8847160315564917
Cu4F4O2,-1.432533946726
H24Cl6Mg2O12Rb2,-1.588242250263688
Cu2F12Li6,-2.596200257214
B8Li8O24Ti4,-2.9132328393181823
Cu4Na4O36P12,-2.380961617869898
Cu8F28Li12,-2.443399098819166
F20O8Sn18,-2.172754009647826
H42Li2N14P2S6,-0.6503618052124349
Nb10O32Sr10,-3.1988489549999994
Cu6Li4O28P8,-2.210264525481367
O64S16Sb8,-1.823733496647727
Li2O32Ti16,-3.3975579011333354
F20Nb12O8,-2.899616679595
MgO40Ti23,-3.395987588177084
Cu6F4O4,-1.2825212335542864
Cu4Li2O30P10,-2.2987790832375783
Na7O32Ti16,-3.1764832416666664
Li4O48P12Sn8,-2.5345076249404763
Ca16Nb8O36,-3.3344666040833326
Na3O24Ti12,-3.268501330128206
FNb3O7,-3.0410958886309114
Cu24Li24O96P24,-2.1437874720323133
Bi2Li4O20P6,-2.539371053370536
K8Li4Nb4O16,-2.5587202004375005
Na5O5Sb,-1.8662942987499995
Fe2Si2Th,-0.7100738039999996
B8Li8O24Sn4,-2.479819989166667
H40F8N8O24P8,-1.6820582456875324
Bi2Na4O6,-1.7435807814583335
Nb8O64S16,-2.1615584581250005
Li6O9Ti3,-2.981421891180557
Ba4O26Ti11,-3.5113024357520333
Na6O32Ti16,-3.2051918447530863
F64Li16Sb16,-2.7989127322516665
Cu6F24Li12,-2.506234678299048
Cu8F28Li8,-2.2627269018936365
Cu3Li4O16P4Ti,-2.3993052712585032
F4Nb12O28,-3.092431965449092
Nb4O32Sb12,-2.1918843479166674
F12O20Sn26,-1.897455012056552
Na8O24Ti10,-3.09145865515873
Cu6F36Li18,-2.616720901047334
Na7O6Sb,-1.7407145926785716
F12Li4Ti2,-3.5505129420896293
Cu2Na4O14P4,-2.3660316906696437
B2Lu2O6,-3.5554818590833355
ClCsO3,-1.283515840643379
Li2O8Ti4,-3.2193413111904756
Na2O24Ti12,-3.328328399473684
Cu8F28Li4,-1.8517776680830005
KO3Ti,-2.6798423756833345
BiNa5O5,-1.689849283295455
CBi2O5,-1.7866417243750004
Na5O24Ti12,-3.1559665474390264
Cu8F28Li8,-2.209940367575454
Li2O4Zn2,-1.649083245625
Al2O8Ta2,-3.3647608549999988
Li4O6Pd2,-1.6407369406250003
LiO8U3,-3.565785029166667
B2Er2O6,-3.4898932010833343
Ag2In4,0.09459527944444386
BeO4P,-2.556083603690476
Li2NbO8P2,-2.722576328791208
Cu6F10O2,-1.6076282646888886
Li9O36Ti18,-3.1600193569047623
Na6O24P6Ti4,-2.835913514988095
Na4Nb8O16,-2.705963578571428
O28P8Ti4,-2.9672874512202387
Cu4Na4O36P12,-2.3885236164413266
Na4O8Ti4,-2.768286398541667
Cu4Na4O28P8,-2.2294843793668844
O20Sn3Ti7,-3.047121735222221
Cu3Li3O8P2,-2.089225544642857
Na4O16Ti7,-3.1290529595061725
Bi8Na24O24,-1.6971429355357144
Na9O40Ti20,-3.17020861968599
CuLi3O12Te4,-1.59160210075
BaNb5O8,-2.807446427857144
Cu2Li2O18P6,-2.357924543048469
Ca8O20W4,-2.8951434826562488
Cu2Li10O22P6,-2.5179751515089293
Cu8F12O2,-1.566039805308182
La5Li3Nb2O26Ti6,-3.475499742916667
B8Fe2Li6O18,-2.6217181489950985
O20SnTi9,-3.3357745339999987
Li4Na12O36P8Sb4,-2.4358246359709828
B4Fe4Li8O16,-2.362478443333334
B2Mn2O6,-2.4018981662753327
K3Li3O24P6Sb3,-2.459725316457876
F20Li4Nb4,-3.2203455644214287
Cu4Li4O16P4,-2.1622673238775505
Na32O24Ti4,-1.9889294667777773
Li4O16P4V4,-2.6201780117346942
Cr2Li4O16P4Sn2,-2.4733908035204086
H12F4K4O16P4,-2.1985240759692863
NaO16Ti8,-3.357445911933333
Ni3O24P6Ti3,-2.6545941120238106
B4Fe4Li8O16,-2.340082436770833
B8Fe4Li4O20,-2.4731171988425924
B8Cr2Li6O18,-2.6309863139950984
Cr2Li4Mn6O16,-2.099072149491428
Li4Ni2O16P4V2,-2.466947352448979
O28Ti4V8,-2.7057117260416663
B10Fe2Li6O20,-2.641935581885964
O14Tb4Zr4,-3.887274848674243
H12N2O4P2,-1.0692664798742857
C3Cu3O9,-1.316696711833334
Li4Mn2Nb6O16,-2.641358700782856
Fe4Li4O40Si16,-2.9123213840624995
Cu2Li4O8Si2,-2.2871356418749995
Cu2Mg7O9,-2.5314472117361118
Li4O14P4V2,-2.630494284419642
Ba3O7Sr4,-2.9437326313392864
N6O6P6,-1.4308250352576195
Co6F7O5,-1.7826810655322218
C2Fe2Li6O14P2,-2.384791994587912
C3Cu3Li3O9,-1.6133917104166655
Bi4O10Sr4,-2.3666434629166653
Li4O22Si8V2,-2.977257485486111
Li2O8Ti4,-3.1840650954761904
C2Cu2Li2O6,-1.6605107845833331
Fe2Mn2O8,-1.6124038668266654
Ga4Ni2O8,-1.8847259557142857
B2O6Sm2,-3.4438208855833325
Br12O2Yb8,-2.2778897105681817
Li4O16P4V4,-2.5689360181632663
CuLi4O18P6,-2.526068877770937
Li16O32P8V4,-2.6632928691190485
O9SmZr4,-3.686352603839286
B6O12Yb2,-2.89107514375
Li6O24P6V6,-2.5858253784013603
Li8O32P8V8,-2.5625493656632656
Bi2Li2O14P4,-2.5012294739123377
LiO24P6Ti3V,-2.901892930367348
Li4O16P4V4,-2.569055894234694
Bi2Li2O14P4,-2.5055224157305203
F6Fe4Li2O2,-2.379775717117142
Fe6Li6O24Si6,-2.5325508647619057
Li8O6Te,-1.9812515265
Cu2Li2O12P4,-2.2611270566785717
Li12O48P12V12,-2.640568486734693
O16P4Sn2Ti2,-2.7196350075793654
Fe4Li16O16Si,-2.132697748918919
Li2O6Ti3,-3.099838815227273
Cu3Li5O6,-1.609620001964286
O8Ti2V2,-2.9715259911111125
Fe7Li7O16Si,-2.0869789683870965
Fe12Li2P7,-0.5190586616666676
Cu4Li2O8P2,-1.8495148196428568
Li12O48P12V8,-2.6458245729464296
BiLi3O8P2,-2.556751855663265
Bi2Li6O16P4,-2.561176623163265
Li8O28P8V4,-2.6565253012946424
C2Cu2LiO6,-1.5425368313636367
O24P8W2,-2.484967468739496
C4Cu4O12,-1.3447101250000002
Cr6O18Sr6,-2.594863529416666
Cu4F20Li8,-2.4018258660562504
Li8O32P8V8,-2.572607249591837
Cu6F28Li10,-2.3251731166663645
Al11KO17,-3.3891316520431034
Li6O16P4V2,-2.66648102994898
Cu6F10O2,-1.6088155991333322
Li10O22P6V2,-2.6730245392589285
Al10O16Zn,-3.3151415246296296
Cu4F12Li4,-2.288600726214
Ni5O24P6Sb,-1.9940165010515876
Cu16Na8O16,-1.121602962
Cu4F24Li12,-2.5643937934640006
O4SnV,-2.28909181
Li8O40P8V8,-2.600556792924107
Cu4F14Li2,-1.936454267333
O26P8W2,-2.382435574434525
Li4Nb4O12,-2.8777979907499995
Cu6F22Li4,-2.013898486443125
Fe2Li8O6,-1.9681521054687496
O30P10W2,-2.3949686544982987
Cu6F24Li6,-2.127636712182221
Cu3Li4Mn5O16,-1.6998592505285706
F12Nb4O4,-3.3143885364639987
Cu6F36Li30,-2.7620026078172217
Co4O14Rb12,-1.4934971053879305
Cr3Li4NiO16P4,-2.5033736485204092
Na4O20P4Ti4,-3.001038618444942
Nb20O34Rb3,-2.684051975676044
NaO27W9,-2.1931945313175683
Fe4Mn8O24,-1.62511889299111
Cu10F34Li8,-2.1699124642396157
CoLi3Mn2O6,-1.991226915784999
Fe3Li5Mn2O24P6,-2.5245634638694296
Cu6F20Li2,-1.7784180994214285
Co21Cu3O32,-1.3437838108928568
Na4O16Ti7,-3.162801049876544
Fe6Li4O32Si12,-2.8176597372222223
Cu6F20Li2,-1.8206413147785712
O28P8Ti4,-2.9798190347202387
Na8O20Ti8,-3.022361574120368
Cu6F11O,-1.7159889510744446
Nb8O30Sr10,-3.3152287007812493
Na6O18Sb6,-2.012545381416667
Cr4Li4O16P4,-2.487188822091837
Li6O24P6Sb4,-2.473748967321429
Li2NiO24P6Ti3,-2.7520859795238093
Cr2Li6O16P4,-2.6245284342346937
Li9O24P6V3,-2.702052018163265
Li4Ni3O16P4V,-2.378976845306122
Li6O16P4V2,-2.7141377710204084
Fe4Li4O14Si4,-2.6031484856730764
Li4MnO16P4V3,-2.6447215014118357
Cr2Li4O14P4,-2.6132147969196424
Ag32S24Si4,-0.4666363861250005
Li2O26P8W2,-2.532435798148497
Fe8Li8O48Si16,-2.8226691390000016
Cr6Li6O24P6,-2.5187066355442163
Ba6Mn6O18,-2.470249625941999
CuNi3O4,-0.8440410131250005
Cr8Li8O32P8,-2.504595877091837
Li7Ni5O12,-1.4264281802083332
Li6O24P6Sb3V,-2.4947711426964294
Fe7O18Ti5,-2.6481871071944445
Cr4Li4O16P4,-2.520644368163265
Cr4Li4O16P4,-2.504186612806122
Fe3O24P6Ti3,-2.7333727817460325
Li12O48P12V8,-2.6930935556964286
B8Fe8Li3O24,-2.3424688340310067
Cr4Li4O16P4,-2.5606061456632645
Cr4Li4O16P4,-2.511465018163265
Cr3Li4Mn3Ni2O16,-1.921485416174286
Fe4Li8O20Si6,-2.7182659503947377
Bi25FeO39,-1.6381103737500002
Cr2Li2O8P2,-2.5018018360204084
Cr8Li8O32P8,-2.5329735824489794
CoFe3Li6O24P6,-2.4694815413214286
Cr4Li4O16P4,-2.5285168678061227
Cr12Li12O48P12,-2.5386797655442166
Cr8Li16O40P8,-2.563334306210317
Fe4Li4O16Si4,-2.585509943928572
Fe5Li2O14Si4,-2.5636239531
Fe2Li10O22P6,-2.636355011508928
Co5CuO8,-1.3105151500000003
Cr8Li8O40P8,-2.410494706830357
Fe4Li4O32Si12,-2.8586235155769235
Cr2Li4O20P6,-2.622852943683036
Fe2Li4O30Si12,-2.877096269947917
Li4Mn3O16P4V,-2.64780783040898
Fe2Li2O16Si6,-2.896111405769232
Al19CrO30,-3.3836237191500005
Fe2Li4O14P4,-2.5706528165029754
Cr3Li4Nb3O16Ti2,-2.716845096190477
Fe4Li4O16P4,-2.4513610988775514
Fe4Li4O16P4,-2.450964789234694
Cr4Li4O20P4,-2.425139860736607
Fe2Li8O36P12,-2.592803833977833
Cr8Li8O32P8,-2.5213127683418364
Fe2Li4O14P4,-2.5341381398363088
Fe4Li4O16P4,-2.503743006020408
Cr6Li6O24P6,-2.5376076076870744
Cr8Li8O36P8,-2.561386162369048
Fe4Li4O16P4,-2.5357029970918368
Li4O22Si8V4,-2.9150572586184205
Fe3Li3O12P3,-2.4878534600680284
Fe4Li4O16P4,-2.4959736420918373
Co3Fe3Li4Mn2O16,-1.7480016936400002
Fe4Li4O16P4,-2.536031941020408
Co4Cu2O8,-1.20944163857143
Cr4Li8O32P8,-2.5125401043681324
Li8O36Si12V4,-2.884216495583334
Fe4Li8O28P8,-2.5887165506696417
Bi8O22V4,-2.0028087234558827
Co3Li4O16P4Sn,-2.381232664413265
K3O36W12,-2.2290765572352944
Cr3Fe2Li4Mn3O16,-2.11278823796
Fe3Mn2O24P6W,-2.4851578215215886
Cr2Li4Nb3O16V3,-2.5997928453571424
Fe2Li4O10P2,-2.4638785892658728
Fe2Li6O16P4,-2.54135596244898
CoMn2O6,-1.5596268077133335
K2Mn12O24,-1.930378488092632
Fe4Li4O16P4,-2.490689502806123
O40V10W6,-2.264349435357143
Fe4Li4O16P4,-2.4886074306632664
Li8Ni4O48P16,-2.4435562842669176
H16Co2I4O20,-1.1765728562599993
Fe3Li6O24P6V,-2.568390977321429
Fe4Li8O20P4,-2.4451347314880945
Co2Mg2O6,-1.8781501267500007
Co14Mg4O24,-1.6706698900000003
Fe8Li8O32P8,-2.4672794706632653
Fe4Li12O32P8,-2.534748419770408
Fe4Li4O26Si10,-2.875456157329545
Li17Ni11O28,-1.4516351281249993
FeLiO4P,-2.527915275306124
Cr3Li9O24P6,-2.6334793757823123
Co2FeO6,-1.177510895277778
MnNi2O24P6V3,-2.4426465023282526
Fe8Li8O32P8,-2.5380644072704084
CoCu3Li4O16P4,-2.2439559360204067
Fe4Li4O20P4,-2.2490046119866074
Co6O16Sb2,-1.3443213008333323
Li2NiO12P4,-2.4695772012406008
Fe9O24Ti7,-2.643283374666667
Li12Mn12O48P12,-2.591754772586122
Li12Mn12O48P12,-2.5725027997289787
Co11CuO16,-1.2705790457142854
Li12Mn12O48P12,-2.5937407949670748
Co3O8Te,-1.2639170858333333
Li4Ni16O48P12,-2.0227262824464285
Li4Ni4O16P4,-2.224042578163266
Co2Fe2O8,-1.246505269166666
Fe8Li16O64P16,-2.4603079132142858
Li14O58P16V6,-2.696379489221125
Fe8Li32O72P16,-2.4691293640959824
Fe8Li24O64P16,-2.5411304759311224
Fe4Li14O48P14,-2.590738206750001
Co5O12Sb,-1.2482235744444443
Li4Mn4O16P4,-2.5915988258004075
Fe2Li4O16P4,-2.4580670410989005
CuLi4Mn3O16P4,-2.5341135229089806
Li4Mn4O16P4,-2.590300196514694
Li8Mn4O28P8,-2.6259101747079767
Li2Mn2O8P2,-2.633862008300408
Li12O58P16V6,-2.672115449204193
Li12Mn12O48P12,-2.5688873286575498
Li12Mn12O48P12,-2.5909839786575506
Co2O6Rb4,-1.4880294065732766
Be4Co8O16,-1.7475346307142854
Cr3Li6NiO24P6,-2.5355421830714286
Li4Mn2O14P4,-2.6226999119996433
Co2O6Sn2,-1.7813070107500004
Li4Mn4O16P4,-2.572292505086121
Ag4Co4O12,-0.39360043975000003
CoLi2O4Ti,-2.5202701489583337
Li4MnO8P2,-2.6481863890163813
Li2Mn2O8P2,-2.5797501697289795
Co6Fe2O16,-1.1896257025
Li12O60Si24V4,-3.03686319215
Co4Ni2O12,-0.9284232269444443
Fe4Li4O16Si4,-2.5540115560714294
CoO12V5,-2.255649250833334
CoMnO4,-1.4084114309933329
Li12Mn12O48P12,-2.5597861287765986
Co6Mn2O16,-1.2713031771633323
Co6Nb2O16,-1.6550656287499994
Li4Ni2O24P8,-2.4515612599248118
Li2Ni2O14P4,-2.2155472025487017
Fe8Li24O64P16,-2.5317566013775505
Fe2Mn4O6,-1.860974517611666
Li4Mn2O14P4,-2.5981541782496422
Li12Mn4O20P4,-2.5374975551852854
Li4Mn2O24P6V4,-2.6084208208694286
Li14Mn8O64P18,-2.569149717656264
CoFe2Li3O6,-1.9682998931250009
Fe14O24Zn4,-1.8738595154761903
Fe8Li8O48Si16,-2.7386200021250007
Li12Mn8O48P12,-2.534416072042428
Li14Mn4O48P14,-2.598846226798
Li16Mn8O64P16,-2.5041164169419776
CoLi2NiO4,-1.512715981875
Li24Mn8O64P16,-2.5779970713568363
Li4Mn4O20P4,-2.347743109606607
Co2Cu2O16P4,-1.9919078049404768
Co2Fe3Li5O10,-1.897329921625
Li4Mn4O20P4,-2.337189807419107
Co4Li4O12Ti2,-2.1051130994696976
Fe7Li7O16Si,-2.1443517003225807
Fe2Li2O16Si6,-2.868405775384616
Co2Li3MnO6,-1.870586934038333
Co2Li4O14P4,-2.4710779681696438
Li14Mn14O68P16,-2.4617807334171937
CoCr3O24P6,-2.218929080378152
CoMn3O24P6,-2.133487698109916
Fe6Li4O20Si6,-2.6353697576388893
Li10Mn2O22P6,-2.6664801670569283
Cr8Li12O48P12,-2.582835866446429
Li4Ni4O28P8,-2.2375765061850643
Li4Mn4O20P4,-2.3150403755441067
Li8Mn2O18P4,-2.560782742593481
Co4Cr2Li4O12,-1.8001916338636368
Li4Ni4O36P12,-2.4200723421556125
Li8Mn8O40P8,-2.314939013981607
Co2Li4O14P4,-2.4871633681696426
Li3O18Si6V3,-2.9562846517500003
CoLi4O8P2,-2.5315837049523804
CoLi2O8Ti3,-2.969351100714285
Li4Mn2O16P4V2,-2.6456464668032647
Co2Li4O14P4,-2.4829249081696427
Co4Li4O16P4,-2.348703757806124
Co2Li5O10V3,-2.188169523625
Li4Mn3NiO16P4,-2.556095072551837
Co3O16P4V,-2.2622457920238097
Li2O10P2Sb2,-2.3223548922991064
Co3Li2O8Sb,-1.7744269146428573
Na11O39W13,-2.177352117202381
Bi4Na8O12,-1.7459601160416678
Li4Mn4O20P4,-2.359347092731607
Na8O8Ti2,-2.3994672301851856
LiO24P6SbSn3,-2.484105872081633
Li2O8Si2V2,-2.7815652907142856
Li12O60Si24V4,-3.040715198250002
Co2Cr2Li4O16P4,-2.486859789948979
Co2Li4O12Ti4,-2.7630721441666664
Li5O8Si2V,-2.718116753125
Co5Li4O12Sb,-1.707269453181819
Cr2Li4Mn2O16P4,-2.6134938464461226
Fe8O18Ti4,-2.294024218305556
Co2Li4O14P4,-2.5070456365029763
Co4Fe2Li4O12,-1.6747655652272728
Li6Ni3O24P6W,-2.3656405965714287
Li17O32V16,-2.4457883858461544
Cu2O24P6V4,-2.4637465620238097
CoMn3O16P4,-2.3612411308938106
Co2O16P4Ti2,-2.7120157638293656
Cu3Li4NiO16P4,-2.215393850306122
Co2Li4O14P4,-2.4900608185863096
Co2Li4O14P4,-2.5027287960863096
Co4Li8O28P8,-2.4945503402529763
Co4Li12O20P4,-2.4216643075892863
Co2Li4Ni4O12,-1.281079332954545
Co4Li8O28P8,-2.5082477235863103
Co4Li4O16P4,-2.43044202244898
CoCr3Li2O8,-2.0520822928571425
Co6Li4O16Sb2,-1.7551654014285714
Fe15O42Ti13,-2.748735774273809
Fe8Li4O26Si8,-2.6324881996195657
Co6Li6O24P6,-2.352490771734693
Co2Fe2Li2O8,-1.7067184985714283
Co3Cr3O16Te2,-1.5989551387499992
Co3Li3O12P3,-2.367596781496598
Co4Mn12O32,-1.473264324406666
Fe11O24Ti5,-2.397053495083334
Li4O10SiV3,-2.5719179418055553
Li16O58P16V6,-2.730839918299852
K6O39W12,-2.254103839767545
Co4Li4O16P4,-2.338213828877552
Co6Li4Mn2O16,-1.6552492750685712
Co4Fe4Li4O16,-1.630581334642857
Co2Li2O8P2,-2.337490128877552
Fe4Mn2O6,-1.7572036891183334
Co4Li4O16P4,-2.361085773877552
Li4O48P16Sb4,-2.4765173503373017
Co4Li4O16V4,-2.121579728214286
Co4Li4O16P4,-2.36260467494898
Li4O26Si10V4,-2.936671500511365
Fe6Li6O24Si6,-2.565617397142856
Co6Li4O16V2,-1.810623828571429
Li18Mn18O72P18,-2.593688227427392
Co3CuLiO8,-1.2248254246153836
Co4Li4O16P4,-2.4267981406632657
H16Co4O32V8,-1.8359865001319997
Li24Mn24O96P24,-2.6046353100861217
Na6O24W8,-2.1718946339473693
Fe4Li4O22Si8,-2.8412680183552634
Co3Cr3O16Sb2,-1.65014441375
Co8Li8O32P8,-2.4284282685204093
Co3Cr3Mn2O16,-1.5768070863299986
Co6Li6O24P6,-2.3516549364965984
Co2Li2O8V2,-2.143341487857142
Co8Li8O32P8,-2.362917376556123
Co2Li2O8Sn2,-1.8621940321428576
Co4Li4O16P4,-2.3480173170918377
Mn12O24Pb2,-1.8659403879347365
Co3CrLi2O8,-1.7189789664285715
Co3Li2NiO8,-1.4342312364285712
Co4Li4O16Sb4,-1.9076820482142856
Co8Li8O32P8,-2.4293888478061234
Co3Li2MnO8,-1.6306335864971422
FeMg10O11,-2.9382652424431823
Co11Li3O14,-1.4495357038392842
Fe4Li12O60Si24,-2.97083432515
FeLi4O12Te2V,-1.97707349775
Co6Fe2Li4O16,-1.5681431667857149
Co4Li4O16P4,-2.3733968935204084
O39Sr16V12,-2.955439477742537
Co8Li4O48P12,-2.098740810773808
Co2Li2O8P2,-2.3644829667346943
Cu4Na12O12,-1.4579337705357145
Co2Fe4O24P6,-2.2803939342460318
Cu4Li4O36P12,-2.335292190369897
Na9O48W16,-2.1736248563698632
Co2Mn4O24P6,-2.292979429352698
La15Li9O36Sr9,-3.286291774130436
Fe8Li8O48Si16,-2.7697596736250008
Li3Na5O14Ti5,-2.9077220394753085
Li16O58P16V6,-2.726466738612352
Li16O56P16Sn8,-2.5482410448363093
Co2Cu3Li5O10,-1.5313462916249996
B8Li4Nb4O24,-2.8154402515833343
Fe3Li7O12Si2,-2.408994953125001
Co6Li4Nb2O16,-1.9966545075
Li6O58P16V6,-2.5344910735672763
Ba8Bi10O27,-2.0987804774166663
Cu8F20Li8,-2.2790982848277777
La9Ni5O19,-2.85665552314394
Co2CrLi3O6,-1.9798530147916664
Co24Li24O96P24,-2.376145220841836
CrLi6O24P6V3,-2.677655507821428
Cu6F18Li6,-2.317484109380666
Li3O8Ti4,-3.0720074957777785
Co12Li12O48P12,-2.3535197587585026
Cu6F14Li4,-2.1342735456941666
H4Ho4O36Rb4S8,-2.3622155770242736
Li6O58P16V6,-2.5425885841486715
Co4Li4O16P4,-2.3525885463775515
Li2Nb2O24Te6,-1.8079197535294127
Li4Nb4O16V4,-2.677958550357144
Co4Li4O16P4,-2.3873344060204085
Cr12Li8O32W4,-2.3361445655357147
Cu4F16Li6,-2.411262439963077
Fe2Li2O16Si6,-2.886555487692308
Li10O28P8Sb2,-2.6033504117113098
Li6O58P16V6,-2.5427941135672767
Li6O58P16V6,-2.5342386628696016
Co24Li24O96P24,-2.3642319175085023
Li6O58P16V6,-2.539121718799835
Cu3Fe3Li4Nb2O16,-1.9942560142857144
Cu7Li4O24P6,-2.028035627142857
Li6O58P16V6,-2.543173350311463
CuLi6Mn3O24P6,-2.4421348438934283
Co12Fe4Li8O32,-1.6345638825000006
Li6O58P16V6,-2.5427372658928578
Co12Li8Mn4O32,-1.7097743264971432
Co4Li4O16P4,-2.34848076744898
Fe3Li6O24P6Ti,-2.641008469988096
Li6O58P16V6,-2.540439656706811
Co8Li8O32P8,-2.3488859656632664
Li4Ni4O16P4,-2.2482831849489804
C2LiO6V,-2.1500020565000013
Co4Li8Mn12O32,-1.9598872225271435
Ba8Fe8O21,-2.3393118134121624
Co2Li2O9P2,-2.2000785990357143
Fe2Li8O14Si4,-2.7436357663392847
NaO30W10,-2.192013849817074
Co5Li4NbO12,-1.8024423552272728
Co8Li4O16,-1.5277031124999991
Ba4Li4O44Ti19,-3.4097342118544605
Co8Li8O32P8,-2.3658617965561226
Cu8Li4O16P4,-1.8524712352678567
Li12O48P12Sb8,-2.4673902210714296
CoO16P4Sn3,-2.320036154732142
Co2Fe3MnO24P6,-2.2818085584393657
C6Li6O18V2,-2.14376806890625
Li4Ni4O16P4,-2.202877207091837
Co12Li8O32Sb4,-1.7840615448214283
Li8Ni8O32P8,-2.2558924010204087
Li7Mn14O32,-1.9422626581781128
Cu12Na8O10,-1.076993368416666
Co2Fe3Li5O24P6,-2.4380617123214288
Co12Li12O48P12,-2.388940416139456
Cu7Li4O24P6,-2.0343561151916383
Co4Li4O16P4,-2.382653198163266
La3Li3Nb12O36,-3.109127614537039
Co3Cr3Li4O16Sb2,-2.0288504614285707
Li6Ni6O24P6,-2.2329202448299323
Li4Nb3O16Ti2V3,-2.790722894761905
Co2Fe3NiO24P6,-2.158635213968253
Li8Ni8O32P8,-2.1971115665561234
Bi25CoO40,-1.594719111893939
Co4Li4O16P4,-2.343424551377552
Cu3Li6O12P3,-2.277179579642857
Na16O40Ti16,-3.0220672213425925
C4Fe4Li8O16,-2.034959027656249
Li8Ni8O32P8,-2.206783210841837
Co4Li4O16Sn4,-1.8433377225
Li12Ni12O48P12,-2.2326970110204085
Li4Ni4O16P4,-2.2228511945918368
Li3Mn2O6Ti,-2.482813128840556
Li2Ni2O8P2,-2.1918311445918377
Fe3Li3O8Si,-2.257977078666665
Co3Li4Ni3O16Sb2,-1.5996464589285717
Li4Ni4O16P4,-2.254810809591837
Li8Ni4O28P8,-2.4330597669196443
Cr2Li4Ni2O16P4,-2.4284646788775506
C6Li6Mn2O18,-2.0380465017787497
C8Fe8Li8O28,-1.927170961442308
Li6O58P16V6,-2.5404583027533234
Co2Li4Ni2O16P4,-2.3459960088775507
Cr3Li6O24P6Sb,-2.575500940446428
CoCr3Li4O16P4,-2.5303895524489795
Li8Ni8O32P8,-2.219436187984694
Li4Ni4O16P4,-2.1958260867346953
Co3Li4Nb2Ni3O16,-1.8516369289285703
C4Fe4Li4O16,-1.99176180375
Li4Ni4O16P4,-2.192752617806124
Co4Fe12Li8O32,-1.7744785483928578
C4Fe4Li4O16,-1.9298034487500004
